source_id,root_domain,source_url,property_url,title,address_raw,city_raw,gemeente,price_raw,status_raw,living_area_raw,plot_area_raw,rooms_raw,image_url,extraction_confidence,needs_review,review_reason
gewoonmakelaars.nl__'s-hertogenbosch,gewoonmakelaars.nl,http://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop,https://www.gewoonmakelaars.nl/verkoop,Verkoop,,,'s-Hertogenbosch,,verkocht,,,,,0.50,true,missing address and price signals
gewoonmakelaars.nl__'s-hertogenbosch,gewoonmakelaars.nl,http://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop,https://www.gewoonmakelaars.nl/aanbod/woningaanbod/archief/verkocht,Verkocht,,,'s-Hertogenbosch,,verkocht,,,,,0.50,true,missing address and price signals
gewoonmakelaars.nl__'s-hertogenbosch,gewoonmakelaars.nl,http://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop,https://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop/#beide,Beide,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
gewoonmakelaars.nl__'s-hertogenbosch,gewoonmakelaars.nl,http://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop,https://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop/#koop,Koop,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
gewoonmakelaars.nl__'s-hertogenbosch,gewoonmakelaars.nl,http://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop,https://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop/#huur,Huur,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
gewoonmakelaars.nl__'s-hertogenbosch,gewoonmakelaars.nl,http://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop,https://www.gewoonmakelaars.nl/aanbod/woningaanbod/'s-hertogenbosch/koop/huis-9935522-schout-van-raesfeltstraat-115,Verkocht o.v.,,,'s-Hertogenbosch,,verkocht o.v.,,,,https://images.realworks.nl/servlets/images/media.objectmedia/266969462.webp?height=194&check=sha256%3Afff08ffd29a42bfb38a4e6c31df15259d85ca1f248ee83d9ad52934c89c90271&width=292&resize=5,0.55,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,Toestemming,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod,Bestaande bouw,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl,"Rijsbergsebaan 13, Breda",Beschikbaar Drontenhof 5,5043 HL Tilburg,'s-Hertogenbosch,€ 275.000 k.k.,verkocht,68 m²,68 m² Perceel,,https://hendriks.nl/media/resized/1/8ff424ec-0909-4533-b321-c0956ee4476c/750xauto_85632060-83798775-522446br-6880132-1591281-photosrijsbergsebaan134836mcbredanl-07.jpg,0.95,false,
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod?place=breda,"Rijsbergsebaan 13, Breda",Beschikbaar Drontenhof 5,5043 HL Tilburg,'s-Hertogenbosch,€ 275.000 k.k.,verkocht,68 m²,68 m² Perceel,,https://hendriks.nl/media/resized/1/8ff424ec-0909-4533-b321-c0956ee4476c/750xauto_85632060-83798775-522446br-6880132-1591281-photosrijsbergsebaan134836mcbredanl-07.jpg,0.95,false,
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod?place=breda&object_type=woonhuis,Woonhuis,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#features,Specificaties,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#floorplan,Plattegrond,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#media,Media,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#neighbourhood,Buurt,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#shadow,Zonnewijzer,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda#youtube,Video's,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/drontenhof-5-5043-hl-tilburg,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/celebesstraat-6-5014br-tilburg,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/westwal-25-5211-db-s-hertogenbosch,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/vijverweg-1-178-5482-zn-schijndel,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/kloosterdreef-76-5622-ab-eindhoven,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod?search_features=groen%2clandelijk%2cwater,Terug naar overzicht,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/pieter-vreedestraat-13-4902-vj-oosterhout,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/gronsveldlaan-39-5043-lp-tilburg,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/merelstraat-6-5022-bv-tilburg,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/doctor-nolensstraat-16-6006-zc-weert,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
hendriks.nl__'s-hertogenbosch,hendriks.nl,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,https://hendriks.nl/woningaanbod/koop/florisstraat-23-6004-jg-weert,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/wonen/binnenkort-in-de-verkoop,Openingstijden,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl,Bedrijven Wonen Woningaanbod Woning verkopen Woning kopen Verkochte woningen Nieuwbouw Woning laten taxeren Gratis woning zoeken Binnenkort in de verkoop Binnenkijkers Over HRS Wonen Exclusief wonen Nieuwbouw Actuele nieuwbouwprojecten Aankomende nieuwbouwprojecten Direct op de hoogte over nieuwe projecten Over nieuwbouw Taxaties Huis taxeren Bedrijfsruimte taxeren HRS taxaties Nieuws Over ons Over ons Werken bij HRS Meet the team Over Dynamis Neem contact met ons op Openingstijden Openingstijden Kies een vestiging HRS Makelaars HRS Makelaars | Wonen M&S Makelaars powered by HRS | Tilburg HRS Makelaars | Boxtel HRS Makelaars Kies een vestiging HRS Makelaars HRS Makelaars | Wonen M&S Makelaars powered by HRS | Tilburg HRS Makelaars | Boxtel Maandag 08:30 tot 17:30 Dinsdag 08:30 tot 17:30 Woensdag 08:30 tot 17:30 Donderdag 08:30 tot 17:30 Vrijdag 08:30 tot 17:30 Zaterdag Op afspraak Zondag Gesloten Check je stek Direct contact,,,'s-Hertogenbosch,,verkocht,,,,https://hrs.nl/uploads/media/cache/24/7f93528c-c1f5-4965-ae33-5bcaaa8b1188/300xauto_2026-hrs-m-s-logo-wit.png,0.55,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/wonen,Wonen,,,'s-Hertogenbosch,,verkocht,,,,,0.50,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/wonen/aanbod,Woningaanbod,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/huis-verkopen-den-bosch,Woning verkopen,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/huis-kopen-den-bosch,Woning kopen,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/wonen/verkocht-verhuurd,Verkochte woningen,,,'s-Hertogenbosch,,verkocht,,,,,0.50,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/ik-zoek-een-woning,Gratis woning zoeken,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/binnenkijken-bovenwoning-den-bosch,Binnenkijkers,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/op-de-hoogte-blijven-van-nieuwbouwwoningen,Direct op de hoogte over nieuwe projecten,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/bedrijven/aanbod?object_type=kantoorruimte&order_by=created_at-desc&page=1,Aanbod kantoorruimte,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
hrs.nl__'s-hertogenbosch,hrs.nl,https://hrs.nl/wonen/binnenkort-in-de-verkoop,https://hrs.nl/bedrijven/aanbod?object_type=bedrijfsruimte&order_by=created_at-desc&page=1,Aanbod bedrijfsruimte,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/stille-verkoop,,,,'s-Hertogenbosch,,,,,,,0.30,true,missing address and price signals
kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/aanbod,Aanbod,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/verkocht-in-no-time,Verkocht in no-time,,,'s-Hertogenbosch,,verkocht,,,,,0.50,true,missing address and price signals
kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/diensten/verkoopbegeleiding,Verkoopbegeleiding,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/diensten/aankoopbegeleiding,Aankoopbegeleiding,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
kievitmakelaardij.com__'s-hertogenbosch,kievitmakelaardij.com,https://www.kievitmakelaardij.com/stille-verkoop,https://www.kievitmakelaardij.com/diensten/woningruil,Woningruil,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a,Mijn favorieten,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod,Aanbod,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/bedrijven,Bedrijven,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/open-huis,Open Huis,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/archief,Wonen archief,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/diensten/verkoop,Verkoop,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/diensten/aankoop,Aankoop,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/koop,Koop,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/koop/provincie-noord-brabant,Noord-Brabant,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den dungen/koop/provincie-noord-brabant,Den Dungen,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#reageren,Poeldonk 32 A,,Den Dungen,'s-Hertogenbosch,"€ 850.000,",beschikbaar,950 m²,,,https://images.realworks.nl/servlets/images/media.objectmedia/274380980.webp?height=1200&check=sha256%3Ad44a0709fee365c618b14e74c0e5c73ceb0f5f335364572142a90318db1bbfad&width=1800&resize=5,0.95,false,
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/print/?objectid=10229750,Poeldonk 32 A,,Den Dungen,'s-Hertogenbosch,"€ 850.000,",beschikbaar,950 m²,,,https://images.realworks.nl/servlets/images/media.objectmedia/274380980.webp?height=1200&check=sha256%3Ad44a0709fee365c618b14e74c0e5c73ceb0f5f335364572142a90318db1bbfad&width=1800&resize=5,0.95,false,
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#overzicht,Overzicht,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#omschrijving,Omschrijving,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#kenmerken,Kenmerken,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#media,Media,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-poeldonk-32a/#foto_s,Foto's,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/'s-hertogenbosch,'S-Hertogenbosch,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den dungen,Den Dungen,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/provincie-noord-brabant,Noord-Brabant,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den dungen/provincie-noord-brabant,Den Dungen,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
overweelmakelaardij.nl__'s-hertogenbosch,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,https://www.overweelmakelaardij.nl/aanbod/woningaanbod/den dungen/street-poeldonk/provincie-noord-brabant,Poeldonk,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/aanbod/wonen/tozuao2/laan-ten-habraken-2-5291-aj,Toestemming,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/aanbod,Woningaanbod,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/aanbod/?nieuwbouw=1,Nieuwbouw aanbod,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/diensten/woning-verkopen,Diensten,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/diensten/aankoopbegeleiding,Samen Kopen: samen lukt het wél,,,'s-Hertogenbosch,,,,,,,0.40,true,missing address and price signals
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/assets/wonen/8138669/1770848318908083__scalemaxwidthwziwmdbd.jpg,Vragen over dit huis?,staete.nl De Meierij Nieuwstraat 41a,5271 AC Sint-Michielsgestel Bekijk vestiging Heb je een vraag,'s-Hertogenbosch,"€745.000,00 Kosten",verkocht,507 m²,,4 kamers,https://www.staete.nl/assets/wonen/8138669/1770848318908083__FillWzgwMCw2MDBd.jpg,0.95,false,
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/assets/wonen/8138669/1770848320908053__scalemaxwidthwziwmdbd.jpg,Vragen over dit huis?,staete.nl De Meierij Nieuwstraat 41a,5271 AC Sint-Michielsgestel Bekijk vestiging Heb je een vraag,'s-Hertogenbosch,"€745.000,00 Kosten",verkocht,507 m²,,4 kamers,https://www.staete.nl/assets/wonen/8138669/1770848320908053__FillWzgwMCw2MDBd.jpg,0.95,false,
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/assets/wonen/8138669/1770848322908078__scalemaxwidthwziwmdbd.jpg,Vragen over dit huis?,staete.nl De Meierij Nieuwstraat 41a,5271 AC Sint-Michielsgestel Bekijk vestiging Heb je een vraag,'s-Hertogenbosch,"€745.000,00 Kosten",verkocht,507 m²,,4 kamers,https://www.staete.nl/assets/wonen/8138669/1770848322908078__FillWzgwMCw2MDBd.jpg,0.95,false,
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/assets/wonen/8138669/1770848323908183__scalemaxwidthwziwmdbd.jpg,Vragen over dit huis?,staete.nl De Meierij Nieuwstraat 41a,5271 AC Sint-Michielsgestel Bekijk vestiging Heb je een vraag,'s-Hertogenbosch,"€745.000,00 Kosten",verkocht,507 m²,,4 kamers,https://www.staete.nl/assets/wonen/8138669/1770848323908183__FillWzgwMCw2MDBd.jpg,0.95,false,
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/assets/wonen/8138669/1770848324908123__scalemaxwidthwziwmdbd.jpg,Vragen over dit huis?,staete.nl De Meierij Nieuwstraat 41a,5271 AC Sint-Michielsgestel Bekijk vestiging Heb je een vraag,'s-Hertogenbosch,"€745.000,00 Kosten",verkocht,507 m²,,4 kamers,https://www.staete.nl/assets/wonen/8138669/1770848324908123__FillWzgwMCw2MDBd.jpg,0.95,false,
staete.nl__'s-hertogenbosch,staete.nl,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,https://www.staete.nl/assets/wonen/8138669/1770848325908163__scalemaxwidthwziwmdbd.jpg,Vragen over dit huis?,staete.nl De Meierij Nieuwstraat 41a,5271 AC Sint-Michielsgestel Bekijk vestiging Heb je een vraag,'s-Hertogenbosch,"€745.000,00 Kosten",verkocht,507 m²,,4 kamers,https://www.staete.nl/assets/wonen/8138669/1770848325908163__FillWzgwMCw2MDBd.jpg,0.95,false,
